year,nace_r2_code,nace_r2_name,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q
2010,C20-C21,Chemicals; basic pharmaceutical products,189872,44.68,44.68,1690978,73.463063817178,1545512,2301807.07437987,75498,75498,1171695,87.9332808262224,1069252,1332481.84190415,519283,47.4747568816982,476260,1093808.65560617
2010,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,118178,23.13,23.13,739890,77.0163233540878,723827,960692.4451564701,39441,39441,358079,90.6719639535952,347392,394917.000125045,381811,63.3862769959294,376435,602355.932695841
2010,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,226234,71.70999999999999,68.73999999999999,1447156,77.2170631253185,1426275,1874140.17242712,125643,119195,1009480,83.8266848111835,969528,1204246.59793456,437676,63.6760644274178,456747,687347.756076998
2010,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",280772,90.53,87.05,1495526,73.3001696566843,1391955,2040276.31450867,157668,150643,1073066,79.8128362821995,955924,1344477.96868901,422460,59.2281626724507,436031,713275.544838912
2010,C26,"Manufacture of computer, electronic and optical products",228262,79.05,78.64,4585652,98.8446366099312,4621154,4639252.22174297,133151,132244,4174924,100.635282674249,4206054,4148568.86079805,410728,92.9007442570007,415100,442114.864939899
2010,C26-C27,"Computer, electronic, optical products; electrical equipment",352919,131.18,130.77,5550042,93.9314194771912,5563897,5908610.80444726,221278,220371,4927235,97.1344987483624,4937201,5072590.13377373,622807,82.8089890861294,626696,752100.7162063289
2010,C27,Manufacture of electrical equipment,124657,52.13,52.13,964390,80.35540077577799,942743,1200155.79623704,88127,88127,752311,87.1361721195138,731147,863373.937253232,212079,62.1166382384745,211596,341420.601652329
2010,C28,Manufacture of machinery and equipment n.e.c.,209177,49.77,48.28,1428590,80.47160729528051,1434340,1775272.10902843,89057,85626,793583,87.2592073236152,767978,909454.743333693,635007,70.3331100311743,666362,902856.420992249
2010,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",290027,74.34,74.34,3884237,82.6376793395924,3885330,4700321.97302887,126949,126949,3005544,81.3538632317737,3020147,3694408.45290571,878693,87.5678578647522,865183,1003442.38334245
2010,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",177315,67.59999999999999,61.02,667422,74.77078211249879,660668,892624.072055056,114849,100845,401369,81.9015138124508,396275,490062.980910352,266053,65.3956432340357,264393,406835.970781507
2010,D,"Electricity, gas, steam and air conditioning supply",187270,32.92,32.92,1619709,97.21327264153589,1547874,1666139.77288113,57074,57074,975141,97.99987206134431,896201,995043.135760012,644568,97.89456129582049,651673,658430.858127273
2010,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",360914,81.43000000000001,80.5,2200534,93.3323611469332,2104067,2357739.55888215,142339,140740,1271226,93.0838259836183,1178515,1365678.71654064,929308,94.2300554360166,925552,986211.878683454
2010,E,"Water supply; sewerage, waste management and remediation activities",173644,48.51,47.58,580825,85.0271853145311,556193,683105.053814756,85265,83666,296085,83.44224629041,282314,354838.24221308,284740,87.1978112243289,273879,326544.893733015
2010,F,Construction,544382,265.42,222.85,2522337,69.20539948918891,2487830,3644711.27775808,470770,384907,1556564,74.4369114508735,1512018,2091118.46483219,965773,60.7110849982232,975812,1590768.80281132
2010,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,1439450,591.0599999999999,526.53,5044783,83.0377430519719,4881496,6075289.15717586,1002036,869596,2753679,85.535318859738,2673289,3219347.32541948,2291104,80.6277461945613,2208207,2841582.59176857
2010,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,145774,77.41,63.92,544132,96.2530086829556,545382,565314.2768682661,136613,109302,337887,88.8610087996482,328159,380242.138328434,206245,106.457085631704,217223,193735.343003395
2010,G46,"Wholesale trade, except of motor vehicles and motorcycles",713197,159.25,152.05,2762658,82.0575190131603,2623656,3366733.52207605,278589,263449,1512775,84.7237352067682,1468915,1785538.6053366,1249883,79.2786909623632,1154741,1576568.66533451
2010,G47,"Retail trade, except of motor vehicles and motorcycles",580479,354.4,310.56,1737993,80.5975014423196,1712458,2156385.70538544,586834,496845,903017,85.6476721199207,876215,1054339.2221281,834976,76.4406347495534,836243,1092319.5532529
2010,H,Transportation and storage,780651,239.15,220.11,3029911,77.9297092666162,2859895,3888005.00927567,417738,376140,1630118,84.7159917120898,1501992,1924215.21256578,1399793,70.7401547856285,1357903,1978781.36433535
2010,H49,Land transport and transport via pipelines,382309,141.32,122.92,1620030,79.0195129787799,1551904,2050164.49599613,255598,215293,943455,84.5408791574302,852558,1115974.90989314,676575,72.4336741204649,699346,934061.41303116
2010,H50,Water transport,3604,1.06,1.06,21407,77.9378568925104,19434,27466.7547370771,1897,1897,17671,83.1841114709339,15850,21243.2394690837,3736,43.2046612792784,3584,8647.215113781809
2010,H51,Air transport,23946,6.92,6.92,241673,71.7262716365002,227070,336937.909201204,11790,11790,210307,90.74008530431,194556,231768.572064601,31366,33.2150572168479,32514,94433.0753225076
2010,H52,Warehousing and support activities for transportation,255689,48.5,48.13,941459,77.49397168927381,860934,1214880.30549647,83519,82770,396211,83.23483218310589,378261,476015.857313663,545248,73.1733762705034,482673,745145.335353062
2010,H53,Postal and courier activities,115103,41.35,41.08,205342,72.919013837709,200553,281602.820983037,64934,64390,62474,83.3918395950367,60767,74916.2031961199,142868,68.0889429642878,139786,209825.551374668
2010,I,Accommodation and food service activities,292097,152.44,134.51,1082653,71.7278211102395,1061786,1509390.61474634,255294,214753,668409,73.9408863544064,661602,903977.532533551,414244,67.570491678086,400184,613054.588937296
2010,J,Information and communication,569123,101.92,95.28,2164446,99.89660006741531,2185457,2166686.35222752,174079,161115,923190,96.903455040943,915342,952690.489322532,1241256,102.348633270111,1270115,1212772.4233739
2010,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",141554,35.47,31.77,688491,86.09935722938781,673729,799647.0846648799,61053,54181,335003,91.33252965559841,332730,366794.833410667,353488,79.4508548201582,340999,444914.029937301
2010,J61,Telecommunications,142318,18.72,18.43,761525,136.678367542496,797478,557165.712242814,29054,28493,311416,113.050200432477,307957,275467.003869669,450109,156.329010315959,489521,287924.166532032
2010,J62-J63,"Computer programming, consultancy, and information service activities",285251,47.73,45.08,714430,88.5459242932088,714250,806846.84891227,83972,78441,276771,91.75239449837041,274655,301649.893186074,437659,87.09618030782219,439595,502500.796766507
2010,K,Financial and insurance activities,559047,94.63,80.27,2055855,83.7794163031221,1961574,2453890.33573798,160655,129810,929950,83.363705547084,909313,1115533.42536431,1125905,83.9166415223191,1052261,1341694.54303119
2010,L,Real estate activities,175452,67.13,65.39,3256637,67.8293672110031,3153044,4801219.78710088,113767,109963,1002955,85.35131342092551,947335,1175090.29422165,2253682,62.0536469164783,2205709,3631828.44520543
2010,L68A,Imputed rents of owner-occupied dwellings,0,,,1972609,62.0916985242397,1943773,3176928.71492301,,,410850,82.53605158516361,357801,497782.474578482,1561759,58.0797136025711,1585972,2688992.25414029
2010,M,"Professional, scientific and technical activities",834530,151.66,131.55,2211819,89.06230667688691,2152866,2483451.28542915,256938,218917,879758,91.41129446970569,861843,962417.177334205,1332061,87.57011114131321,1291023,1521136.58717463
2010,M-N,"Professional, scientific and technical activities; administrative and support service activities",1286927,342.53,317.45,3519028,85.4412310124506,3429884,4118653.20560188,575761,527121,1438322,88.3450604571138,1406020,1628072.9138198,2080706,83.5307167492504,2023864,2490947.14013533
2010,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",8819481,2972.65,2667.73,46329842,80.7753662931337,44884682,57356399.7616167,5323610,4496047,29357191,84.47864609157141,28382915,34751019.7644243,16972651,74.90071307673151,16501767,22660199.4865022
2010,MARKTxAG,Non-agricultural market economy (Market economy less industry A),8554521,2809.52,2553.93,44210469,81.3408179806345,43032586,54352132.2966356,4793393,4275188,28062595,84.83912860875451,27147828,33077420.1246384,16147874,75.6800197709611,15884758,21337037.2376621
2010,N,Administrative and support service activities,452397,190.87,185.9,1307209,79.9740323058414,1277018,1634541.8160246,318823,308204,558564,84.1304840141603,544177,663925.813033461,748645,77.15733932977039,732841,970283.587411292
2010,O,Public administration and defence; compulsory social security,1382381,352.22,352.22,2794472,76.9569607820614,2819376,3631214.08590162,636349,636349,761375,83.1932461709014,738160,915188.47387675,2033097,73.6300440959332,2081216,2761232.89747193
2010,O-Q,"Public administration, defence, education, human health and social work activities",3011181,880.95,865.96,5847527,68.8338446031791,5822022,8495133.511298791,1490023,1462816,1802134,84.63084550018939,1748644,2129405.64323674,4045393,62.2420943255436,4073378,6499448.71527211
2010,P,Education,857909,266.05,258.09,1428846,66.1611010713286,1420710,2159646.64563178,421556,408115,342397,85.0059171476975,330072,402791.96024094,1086449,61.0692377273767,1090638,1779044.63921769
2010,Q,Human health and social work activities,770891,262.67,255.64,1624209,59.4874862019415,1581936,2730337.2586401,432118,418352,698362,86.4884471424254,680412,807462.757251229,925847,45.0594692401072,901524,2054722.38269489
2010,Q86,Human health activities,554880,170.79,163.76,1253836,57.597464491438,1214345,2176894.43636253,281945,268179,553586,87.7077414776183,541538,631171.195009356,700250,41.0512188025355,672807,1705795.88237889
2010,Q87-Q88,Residential care activities and social work activities without accommodation,216011,91.88,91.88,370373,66.64028849303671,367591,555779.406685342,150173,150173,144776,82.3136052563283,138874,175883.439376955,225597,58.6404988356506,228717,384711.93881258
2010,R,"Arts, entertainment and recreation",195144,64.47,55.69,574908,82.97745579230489,564346,692848.430348373,107855,92945,297163,83.2811693985538,293895,356818.956969594,277745,82.00729032062981,270451,338683.303538113
2010,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",362164,152.15,113.05,1241510,80.0611253901903,1219636,1550702.65868648,256068,184458,565715,82.8753324887696,555678,682609.629441499,675795,77.4618708930732,663958,872422.770336717
2010,S,Other service activities,167020,87.68000000000001,57.36,666602,77.76822230940181,655290,857165.022170515,148213,91513,268552,82.2021683100222,261783,326696.978341455,398050,74.7915107667196,393507,532212.808538589
2010,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,3537,4.89,4.89,3537,60.2208264798868,3388,5873.38335713696,8671,8671,0,,0,,3537,60.2208264798868,3388,5873.38335713696
2010,TOT,Total - all NACE activities,12009651,3925.61,3603.96,55437543,78.6761678999666,53863136,70462942.56538589,6936071,6077497,32162280,84.5197151327569,31078894,38052991.481907,23275263,71.45766055882891,22784242,32572103.2818282
2010,TOT_IND,Total industries (A-S),12006114,3920.72,3599.07,55434006,78.6779606097279,53859748,70456841.4971676,6927400,6068826,32162280,84.5197151327569,31078894,38052991.481907,23271726,71.4600988106362,22780854,32566042.2911929
2010,U,Activities of extraterritorial organisations and bodies,0,0,0,0,,,,0,0,0,,,,0,,0,
2011,A,"Agriculture, forestry and fishing",297791,170.03,111.58,2638266,79.9752557225863,2307674,3298852.8466248,527923,212747,1506270,86.47563935987939,1345917,1741843.14929603,1131996,71.1599232331646,961757,1590777.43281267
2011,B,Mining and quarrying,21107,8.01,7.97,108576,94.4669133477577,101675,114935.47968515,14519,14421,50387,96.4669568368691,46861,52232.3929894536,58189,92.959561202796,54814,62596.0355740683
2011,C,Manufacturing,2533257,778.16,751.96,23492853,84.2766786567031,22471379,27875864.799676,1318518,1266419,18233373,89.0599355005461,17473464,20473148.6695139,5259480,70.3767583328367,4997915,7473319.49437917
2011,C10-C12,Manufacture of food products; beverages and tobacco products,317394,118.4,113.95,2687292,81.49210284713941,2476175,3297610.32801025,197273,188405,2164540,84.48847876104369,2005059,2561935.10848018,522752,69.58033153858899,471116,751292.7697248521
2011,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",104939,63.41,59.01,365106,79.3013653846678,357752,460403.169893705,99356,91088,235919,83.9490853563394,233776,281026.289921555,129187,71.8276043944353,123976,179857.035591192
2011,C16-C18,"Manufacture of wood, paper, printing and reproduction",148497,51.95,49.6,850257,81.34491008137221,816071,1045249.17311908,86712,82781,631056,88.3914562840332,618709,713933.253879417,219201,66.2631061183138,197362,330803.991603734
2011,C19,Manufacture of coke and refined petroleum products,56448,6.74,6.74,1935383,112.96918925299,1584019,1713195.44098505,11656,11656,1640575,113.737484403217,1444238,1442422.44200154,294808,108.461910662866,139781,271807.861578573
2011,C20,Manufacture of chemicals and chemical products,76798,18.79,18.79,1137582,79.4367084865748,1010856,1432060.84651941,32043,32043,982216,95.92043299661201,887409,1023990.37339072,155366,35.4333778910758,123447,438473.578436705
2011,C20-C21,Chemicals; basic pharmaceutical products,205354,43.73,43.73,1961538,79.2327874342152,1818699,2475664.51152386,74066,74066,1407396,94.9053436198832,1304004,1482947.05684533,554142,51.1132937524903,514695,1084144.57241469
2011,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,128556,24.94,24.94,823956,78.55246839489951,807843,1048924.39007493,42023,42023,425180,92.54049048545861,416595,459452.935433502,398776,64.605891903163,391248,617244.013282442
2011,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,237897,75.72,73.26000000000001,1629642,79.854962870291,1575809,2040752.31071992,129663,124717,1165232,86.65732373635289,1127170,1344643.41818946,464410,65.9144681597835,448639,704564.586448945
2011,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",308881,93.75,90.28,1843071,78.5154296458746,1720648,2347399.75099511,165577,158303,1358347,83.7920660401726,1293840,1621092.62152429,484724,67.2651682331189,426808,720616.647118322
2011,C26,"Manufacture of computer, electronic and optical products",246017,83.2,82.89,4339632,97.73435673990519,4388931,4440231.81279927,138222,137490,3790854,101.691536555798,3751479,3727796.95183381,548778,79.9776055795077,637452,686164.578226147
2011,C26-C27,"Computer, electronic, optical products; electrical equipment",373768,132.48,132.17,5259046,93.6002352325189,5277654,5618624.76834127,220293,219561,4498813,98.3492355292461,4443247,4574324.32066255,760233,75.44774456579989,834407,1007628.53068057
2011,C27,Manufacture of electrical equipment,127751,49.28,49.28,919414,83.1303797120826,888723,1105990.37702503,82071,82071,707959,89.1756156363967,691768,793893.033367575,211455,66.6897196756448,196955,317072.857748454
2011,C28,Manufacture of machinery and equipment n.e.c.,256437,49.92,49.33,1951816,82.59551071800929,1901626,2363101.79939891,89398,88148,1249221,90.8265544079385,1200156,1375391.82031419,702595,70.4459085097764,701470,997353.877411481
2011,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",335478,75.81999999999999,75.81999999999999,4331008,83.5993695020981,4281186,5180670.65074134,130107,130107,3475635,83.0791558211447,3403457,4183522.2874465,855373,85.3374803445559,877729,1002341.52279441
2011,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",188164,66.23999999999999,58.07,678694,76.68643454386959,661740,885024.847010906,114417,97587,406639,83.300858600081,399808,488157.033233274,272055,67.9230171190828,261932,400534.327741997
2011,D,"Electricity, gas, steam and air conditioning supply",189045,29.89,29.89,1606272,100.701103592499,1550638,1595088.77529288,50794,50794,1033030,107.509218150059,941657,960875.744215827,573242,92.1494662499138,608981,622078.481111698
2011,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",361818,76.48,75.52,2237033,97.50865130390901,2141221,2294189.25406706,132657,130976,1371509,101.525850473068,1257466,1350896.34177832,865524,92.28618169198801,883755,937869.553308371
2011,E,"Water supply; sewerage, waste management and remediation activities",172773,46.59,45.63,630761,90.8116766587913,590583,694581.383372066,81863,80182,338479,89.43205571130549,315809,378476.148521778,292282,92.7538655777814,274774,315115.707770582
2011,F,Construction,564571,260.87,215.95,2417371,70.3907646008627,2376663,3434216.14143167,461513,370626,1438821,77.0791979338274,1389498,1866678.73897083,978550,60.1812586801713,987165,1626004.5427106
2011,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,1516611,578.01,514.76,5295744,86.8788739267777,5061606,6095548.61917674,972408,847565,2871160,89.8265419716201,2733998,3196338.11675297,2424584,83.98697004796099,2327608,2886857.32872068
2011,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,167903,78.48,65.67,580543,96.154625191356,581137,603759.828343846,140746,113876,337744,91.30819294667459,328692,369894.517786862,242799,102.38932810827,252445,237133.111903281
2011,G46,"Wholesale trade, except of motor vehicles and motorcycles",705969,145.69,140.32,2871691,86.91489561914661,2711202,3304026.28863929,249716,239031,1599626,89.6530008109289,1511676,1784241.44817359,1272065,84.0729154841484,1199526,1513049.70533565
2011,G47,"Retail trade, except of motor vehicles and motorcycles",642739,353.84,308.77,1843510,83.97958017864499,1769267,2195188.39708225,581946,494658,933790,89.49670417159309,893630,1043379.2044561,909720,79.41598429984541,875637,1145512.46580944
2011,H,Transportation and storage,850899,245.89,225.39,3319536,84.1619076338884,3073724,3944226.18655493,436471,390223,1800263,91.90552760345371,1659433,1958819.06882427,1519273,75.9911554140034,1414291,1999276.08906975
2011,H49,Land transport and transport via pipelines,432240,143.64,123.89,1794060,83.3617530277153,1700609,2152138.04273469,263059,218172,1069643,92.8256902290665,974176,1152313.54311553,724417,72.2326558751114,726433,1002894.03902371
2011,H50,Water transport,2942,1.77,1.77,18269,81.99048183630499,17366,22281.8546626842,3238,3238,16006,89.82896290674459,14822,17818.3065706954,2263,38.4324482999241,2544,5888.25354642958
2011,H51,Air transport,27845,7.77,7.77,284224,79.77713098724919,255541,356272.526327661,12835,12835,242392,96.3225254750828,228344,251646.225848494,41832,51.0884389269104,27197,81881.5389130344
2011,H52,Warehousing and support activities for transportation,271351,54.39,53.85,1013329,87.32448100082971,899254,1160418.00464909,94317,93397,405843,88.94133289193439,379804,456304.157812777,607486,85.57474570615651,519450,709889.342921291
2011,H53,Postal and courier activities,116521,38.32,38.11,209654,76.0759324379263,200954,275585.186117917,63022,62581,66379,88.8703408492773,62287,74691.9606312501,143275,70.3515854760565,138667,203655.680295595
2011,I,Accommodation and food service activities,279070,166.53,149.3,1097852,72.10811461393089,1092062,1522508.25843656,272067,235112,696823,77.0373126382281,668815,904526.619811264,401029,64.02343479616199,423247,626378.45232265
2011,J,Information and communication,616081,107.57,101.17,2257305,100.609462415157,2241311,2243630.91285134,184656,171801,977483,99.9307711110331,947871,978160.169417604,1279822,101.271054342699,1293440,1263758.93714813
2011,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",148377,30.22,27.39,720151,88.97550512590669,696872,809381.187531259,51487,46073,374739,94.2601510069108,363100,397558.242796074,345412,82.2216323272787,333772,420098.689630858
2011,J61,Telecommunications,144072,20.31,20.13,770936,134.059554959239,785996,575069.789120518,31594,31276,318786,116.322554516095,309818,274053.472541208,452150,148.440629374648,476178,304599.894183164
2011,J62-J63,"Computer programming, consultancy, and information service activities",323632,57.04,53.65,766218,89.4536320067479,758443,856553.258723135,101575,94452,283958,94.75738194152549,274953,299668.473507668,482260,86.8746073657166,483490,555121.933351396
2011,K,Financial and insurance activities,521949,94.86,79.53,2032551,87.4804007613053,1946561,2323435.85798826,158004,127996,886430,87.0390772051577,848999,1018427.61718466,1146121,87.629332190985,1097562,1307919.35912745
2011,L,Real estate activities,194731,67.37,65.55,3215477,66.3356844506292,3287880,4847280.95689303,114407,110793,939968,84.91812589362679,944763,1106910.90990097,2275509,60.2631588782245,2343117,3775953.73750352
2011,L68A,Imputed rents of owner-occupied dwellings,0,,,1956388,60.6946640820539,2001419,3223327.83217176,,,390561,78.86886860022631,408721,495202.995721533,1565827,57.0998291648342,1592698,2742262.14491783
2011,M,"Professional, scientific and technical activities",830200,152,132.93,2184174,90.4801721268862,2149947,2413980.81884392,255356,220241,824156,94.05283436887071,801009,876269.1794781,1360018,88.2894005611722,1348938,1540409.14464891
2011,M-N,"Professional, scientific and technical activities; administrative and support service activities",1361758,349.72,325.7,3550089,87.49976543486071,3466569,4057255.44789359,587176,541345,1366398,91.2750996521675,1322535,1497010.69098483,2183691,85.0757377862885,2144034,2566761.16695627
2011,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",9294699,2993.43,2676.64,49704777,84.4854704603466,47522036,58832337.358326,5328048,4500299,31778129,88.73891490470611,30252492,35810815.3949432,17926648,77.7506758878846,17269544,23056581.5605899
2011,MARKTxAG,Non-agricultural market economy (Market economy less industry A),8996908,2823.4,2565.06,47066511,84.6728414355274,45214362,55586313.3940509,4800125,4287552,30271859,88.84615831958931,28906575,34072220.5355338,16794652,77.93942828701471,16307787,21548338.7152304
2011,N,Administrative and support service activities,531558,197.72,192.77,1365915,82.9681794296567,1316622,1646311.88654449,331820,321104,542242,87.47230610325531,521526,619901.342671724,823673,79.9304953839158,795096,1030486.54464582
2011,O,Public administration and defence; compulsory social security,1344534,319.44,319.44,2737463,76.31741913530171,2760403,3586943.88648914,559780,559780,728983,86.4165766685887,701792,843568.477371745,2008480,71.8370158159069,2058611,2795884.51328077
2011,O-Q,"Public administration, defence, education, human health and social work activities",2968974,856,841.15,5774074,68.40194881350909,5810532,8441388.14778862,1428288,1400722,1740820,87.5310838454553,1683140,1988802.06153232,4033254,60.8224699536356,4127392,6631190.74755516
2011,P,Education,831308,262.79,257.76,1388451,64.9639167713932,1414038,2137264.91413061,414110,405926,322978,88.2387347009563,311145,366027.460722983,1065473,58.9972226944057,1102893,1805971.45312915
2011,Q,Human health and social work activities,793132,273.77,263.95,1648160,59.9263092692227,1636091,2750311.20737894,454398,435016,688859,88.8959691467869,670203,774904.6515962291,959301,44.7521802750464,965888,2143584.94737943
2011,Q86,Human health activities,580752,182.01,172.19,1279145,58.2547255518845,1264713,2195778.94820006,305552,286170,541216,89.76538456449521,528810,602922.8333680721,737929,41.1642361014104,735903,1792645.9224995
2011,Q87-Q88,Residential care activities and social work activities without accommodation,212380,91.76000000000001,91.76000000000001,369015,66.2162703721221,371378,557287.503397896,148846,148846,147643,85.9521165889406,141393,171773.547713887,221372,56.4443964095296,229985,392194.821951583
2011,R,"Arts, entertainment and recreation",196283,64.06999999999999,56.21,588896,84.590269508204,577668,696174.635006791,107228,94310,310201,86.5329801590411,298544,358477.194972222,278695,81.8812491075935,279124,340364.86135402
2011,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",369787,157.3,117.81,1257601,81.0934932291138,1241591,1550803.83138373,262136,191068,579212,86.0820914782702,557635,672860.045630061,678389,76.83137677464779,683956,882958.276264873
2011,S,Other service activities,173504,93.23,61.6,668705,78.328359010621,663923,853720.170378299,154908,96758,269011,85.34950075165629,259091,315187.54958245,399694,73.8422805123934,404832,541280.682593378
2011,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,3615,5.12,5.12,3615,62.4493080105539,3486,5788.69504749207,9216,9216,0,,0,,3615,62.4493080105539,3486,5788.69504749207
2011,TOT,Total - all NACE activities,12462019,3921.92,3588.46,58697943,81.5579012728199,56623934,71970884.59111901,6879959,6021030,34458917,88.5773376087274,32880395,38902633.4842162,24239026,72.9488595691076,23743539,33227422.8043789
2011,TOT_IND,Total industries (A-S),12458404,3916.8,3583.34,58694328,81.5597578175017,56620448,71964813.9850225,6870743,6011814,34458917,88.5773376087274,32880395,38902633.4842162,24235411,72.95117937505781,23740053,33221410.8224358
2011,U,Activities of extraterritorial organisations and bodies,0,0,0,0,,,,0,0,0,,,,0,,0,
2012,A,"Agriculture, forestry and fishing",324485,191.23,121.27,2692117,91.10802341701159,2363159,2954862.69927938,557359,230156,1567592,92.0603033183986,1472497,1702788.21978062,1124525,89.84453437305559,890662,1251634.29010685
2012,B,Mining and quarrying,22325,7.2,7.13,109823,112.194655829899,92470,97886.1240650401,12761,12662,48272,101.058029480443,46079,47766.6151301135,61551,123.337585988517,46391,49904.4954599083
2012,C,Manufacturing,2661906,799.39,774.1900000000001,23290543,87.4634120781712,22441951,26628898.2405396,1351981,1304027,17942309,92.61451238891679,17253677,19373107.4506496,5348234,72.5465485680711,5188274,7372141.20528657
2012,C10-C12,Manufacture of food products; beverages and tobacco products,334732,125.13,121.16,2893031,85.1561013251191,2768553,3397326.7387555,210355,202246,2370242,89.92460599829261,2226956,2635810.26982204,522789,67.1640203781177,541597,778376.5728388811
2012,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",108528,64.7,60.05,354596,81.9950224376993,342947,432460.397543553,102377,94724,226148,85.96450809688859,220846,263071.359339501,128448,75.56131505275491,122101,169991.74764272
2012,C16-C18,"Manufacture of wood, paper, printing and reproduction",145895,52.25,49.82,791012,83.2097909866057,773284,950623.707404012,88034,83034,569395,89.1870038255996,564316,638428.218884246,221617,70.2740648741546,208968,315361.008925366
2012,C19,Manufacture of coke and refined petroleum products,64746,6.92,6.92,1979175,126.385207209042,1769082,1565986.27616793,11832,11832,1655000,126.070956570207,1493092,1312752.79019427,324175,127.398238664933,275990,254457.992039125
2012,C20,Manufacture of chemicals and chemical products,81038,18.04,18.04,1288594,87.0960754952674,1175273,1479508.68356866,30720,30720,1104862,103.750082176194,1021482,1064926.38543039,183732,42.3317709533271,153791,434028.616951967
2012,C20-C21,Chemicals; basic pharmaceutical products,219098,43.48,43.48,2165506,85.80112144415379,1999730,2523866.77883865,74012,74012,1558419,101.885781331807,1451648,1529574.56833429,607087,56.6160103129059,548082,1072288.5569731
2012,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,138060,25.44,25.44,876912,83.55026661803841,824457,1049562.18034459,43292,43292,453557,97.5725353540566,430166,464840.847226323,423355,69.3681249804423,394291,610301.9219841399
2012,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,252221,73.98,71.83,1685376,83.7236215403428,1607499,2013023.28899842,126544,122635,1185358,90.0998466314955,1140068,1315604.90313381,500018,70.50970205296321,467431,709147.798730468
2012,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",330260,89.91,86.52,1766323,80.2542103651796,1728054,2200910.07308243,156587,150122,1280758,86.72053749751871,1237508,1476879.68381959,485565,66.5821582748903,490546,729271.943987309
2012,C26,"Manufacture of computer, electronic and optical products",238386,86.68000000000001,86.3,3366049,98.6998773131852,3333121,3410388.23110101,144364,143565,2901589,102.146968157951,2888652,2840602.17579169,464460,83.5747795402112,444469,555741.818949734
2012,C26-C27,"Computer, electronic, optical products; electrical equipment",370979,133.2,132.82,4289949,95.03604985390039,4225136,4514022.84353671,223003,222204,3602999,99.0449419088005,3577691,3637741.54496209,686950,80.0513219338728,647445,858136.984380423
2012,C27,Manufacture of electrical equipment,132593,46.52,46.52,923900,86.10186803584369,892015,1073031.30707383,78639,78639,701410,90.7766738363504,689039,772676.471121295,222490,73.1012323163045,202976,304358.754223595
2012,C28,Manufacture of machinery and equipment n.e.c.,269837,45.51,44.71,2080789,85.8573908604411,2001736,2423540.91959569,79598,78177,1285212,89.86048628917101,1299029,1430230.40835122,795577,79.7560641269866,702707,997512.864643486
2012,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",367205,98.19,98.19,4587771,84.6647443190934,4530041,5418750.19749558,166416,166416,3800165,86.6858610187882,3642053,4383834.86688372,787606,75.6905628727576,887988,1040560.36856805
2012,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",198405,66.12,58.69,697015,76.81051888102159,695889,907447.326426301,113223,98625,408613,84.99466560580041,400470,480751.347261156,288402,66.30966181314579,295419,434932.093022415
2012,D,"Electricity, gas, steam and air conditioning supply",196354,36.92,36.92,1629435,106.708241193208,1537706,1527000.14711114,62539,62539,1013254,111.604506350878,976073,907897.031338852,616181,101.099383874057,561633,609480.469997324
2012,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",373595,83.39,82.55,2249640,102.890164954636,2131976,2186448.04485623,142783,140973,1352537,105.334372393855,1303634,1284041.44749895,897103,99.946894464397,828342,897579.66448829
