year,nace_r2_code,nace_r2_name,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq
1998,L68A,Imputed rents of owner-occupied dwellings,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1998,M,"Professional, scientific and technical activities",,0,72073,,14642,0,16151,30000,0,4168,6265,,0,43.1108797915505,,26.367259782859,0,,30.7808749660115,0,62.4976718487987,47.7064474822243,,0,66753,,13450,0,14432,27879,0,3518,6722,,0,167180.536209159,,55530.9885084022,0,,97463.116409544,0,6669.04842484963,13132.3968365793,,0,680000,,385000,0,,117000,0,6000,31000,,0,612000,,345000,0,,108000,0,6000,28000,,0,1938643.56592515,,1370282.39357943,0,,376079.00216762,0,7857.43414126861,61743.9951672885
1998,M-N,"Professional, scientific and technical activities; administrative and support service activities",,0,119676,,40675,0,23617,30051,0,5705,19353,,0,44.6826296627406,,26.4172972831159,0,,30.7401636497545,0,62.4497221018239,44.9961657146745,,0,113084,,37357,0,21158,27921,0,4814,21591,,0,267835.624051899,,153971.087822056,0,,97758.1002573485,0,9135.34889826737,43010.3314196135,,0,981000,,595000,0,,117000,0,7000,54000,,0,878000,,531000,0,,108000,0,7000,49000,,0,2758800.3741935,,2131107.07968045,0,,378088.645612816,0,9913.820478950111,107713.606629617
1998,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",,45217,1869720,,707507,33855,793381,60160,0,64324,168281,,38.8008722431209,43.6698803911087,,25.8237882777048,36.8432703386143,,25.1884340184921,0,64.33065360483209,44.7863433557498,,39366,1688668,,647319,25058,677160,52681,0,54279,195337,,116536.040006205,4281486.42326183,,2739749.07318627,91889.23699999999,,238839.778430979,0,99989.65717825131,375741.771689864,,198000,22077000,,12785000,89000,,240000,0,125000,2202000,,174000,19556000,,11427000,76000,,208000,0,105000,1919000,,458346.987546464,60766103.1122448,,47430199.8404144,189452.639,,959849.589403687,0,204407.362629312,4308059.44581018
1998,MARKTxAG,Non-agricultural market economy (Market economy less industry A),,0,1752614,,670362,33799,765269,59726,0,64015,161534,,0,43.8249138023239,,25.57774001322,36.8315431529547,,25.2136402257595,0,64.3338504534716,44.646960559027,,0,1584313,,613704,25011,653465,52324,0,54018,187526,,0,3999127.08991355,,2620880.49864264,91766.451,,236879.718538147,0,99504.3815173131,361802.90433531,,0,18860000,,10612000,89000,,238000,0,125000,2054000,,0,16719000,,9485000,76000,,206000,0,105000,1793000,,0,51250740.778031,,39683982.1475953,189452.639,,953753.3848371271,0,204230.344944367,4023492.35336972
1998,N,Administrative and support service activities,,0,47603,,26033,0,7466,51,0,1537,13088,,0,46.7177566099503,,26.372744328549,0,,21.9564059372264,0,62.3587245613395,44.3033982094188,,0,46331,,23907,0,6726,42,0,1296,14869,,0,101894.875641056,,98711.7596700727,0,,232.278452793274,0,2464.77138654131,29541.7519399618,,0,301000,,210000,0,,0,0,1000,23000,,0,266000,,186000,0,,0,0,1000,21000,,0,828261.907863952,,761134.668874389,0,,,0,3145.22759472464,45867.6787858775
1998,O,Public administration and defence; compulsory social security,,0,115946,,40366,0,47456,0,2544,5303,16991,,0,35.5782959153175,,28.5004647447594,0,,0,30.363762479999,62.5695813718768,48.988687340748,,0,106537,,36357,0,47821,0,2340,4475,12767,,0,325889.694874571,,141632.778137144,0,,0,8378.408313777871,8475.364360330441,34683.5176084972,,0,9926000,,8948000,0,,0,0,9000,86000,,0,8853000,,7997000,0,,0,0,8000,76000,,0,32844693.4384456,,31716622.683644,0,,,0,15387.2013094458,159674.021954805
1998,O-Q,"Public administration, defence, education, human health and social work activities",,0,227463,,95819,0,96779,780,2544,7136,20975,,0,36.8162867147586,,28.4512320753777,0,,18.0816800191111,30.363762479999,62.5822075196709,49.2823741198738,,0,208232,,86450,0,93370,630,2340,6023,16517,,0,617832.541783244,,336783.306066115,0,,4313.75845151332,8378.408313777871,11402.6019260459,42560.85542669,,0,12409000,,10918000,0,,5000,0,11000,146000,,0,11069000,,9758000,0,,4000,0,10000,130000,,0,40500471.7061672,,38689137.3190653,0,,27841.6309189903,0,17715.3614057384,278645.278174799
1998,P,Education,,0,51047,,19148,0,28273,728,0,1171,1642,,0,40.9795532971482,,28.107773841554,0,,17.756553183305,0,62.3011087565275,22.0257498124171,,0,46607,,17280,0,26129,587,0,989,1548,,0,124566.999620156,,68123.50244433789,0,,4099.89479649957,0,1879.58131624312,7454.91079297703,,0,1644000,,1368000,0,,5000,0,2000,47000,,0,1469000,,1223000,0,,4000,0,2000,43000,,0,5227941.3203834,,4853004.88235529,0,,28547.262584614,0,3069.24482200153,86572.1137123746
1998,Q,Human health and social work activities,,0,60470,,36305,0,21050,52,0,662,2342,,0,41.5592485478441,,27.8606085323007,0,,21.4814255493636,0,62.5460504146178,48.8537874078453,,0,55088,,32813,0,19420,43,0,559,2202,,0,145503.112094015,,130309.429379151,0,,242.069595802689,0,1058.42014901277,4793.89649045696,,0,839000,,602000,0,,,0,,13000,,0,747000,,538000,0,,,0,,11000,,0,2436927.96872538,,2120592.25734819,0,,,0,,25875.0318309142
1998,Q86,Human health activities,,0,51567,,30955,0,18443,52,0,590,1468,,0,43.37058123491,,27.9950155718454,0,,21.474251323581,0,62.5504847147177,46.48339081867,,0,47072,,27973,0,17011,43,0,499,1495,,0,118898.567950232,,110573.255158791,0,,242.150467629567,0,943.238094302372,3158.11728478805,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1998,Q87-Q88,Residential care activities and social work activities without accommodation,,0,8903,,5350,0,2607,0,0,72,874,,0,36.8636433493992,,27.5344054780908,0,,0,0,64.7435221282222,59.5176474781963,,0,8016,,4840,0,2409,0,0,60,707,,0,24151.1668166275,,19430.236124971,0,,0,0,111.208036932879,1468.47201969833,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1998,R,"Arts, entertainment and recreation",,0,83600,,69977,0,9181,0,0,713,1345,,0,33.5361270595534,,27.0345046435607,0,,0,0,60.5869099810925,42.9211394368984,,0,75216,,63220,0,8238,0,0,602,1158,,0,249283.406672283,,258843.285359281,0,,0,0,1176.82185842207,3133.65399345324,,0,416000,,377000,0,,0,0,1000,2000,,0,371000,,338000,0,,0,0,0,2000,,0,1384764.86435677,,1340128.84201789,0,,,0,,5836.1391694725
1998,R-S,"Arts, entertainment, recreation; other services and service activities, etc.",,0,98974,,79179,0,13236,887,0,973,2314,,0,34.2094176368487,,26.9180043307821,0,,25.725225850532,0,60.7794812794023,50.9011996425229,,0,89255,,71624,0,11850,715,0,821,2246,,0,289317.991468495,,294148.849324075,0,,3447.9775033021,0,1600.86920703903,4546.06181436023,,0,1439000,,1385000,0,,5000,0,1000,5000,,0,1283000,,1237000,0,,4000,0,0,5000,,0,4959464.17309654,,4950309.10349876,0,,27860.486749992,0,,9807.32905982906
1998,S,Other service activities,,0,15374,,9202,0,4055,887,0,260,969,,0,36.6219968491618,,26.486975263087,0,,25.4013015076224,0,60.9176436293756,56.4642213979526,,0,14039,,8404,0,3612,715,0,219,1088,,0,41980.2340744068,,34741.603782989,0,,3491.94705528702,0,426.805740520507,1716.13098703799,,0,1023000,,1008000,0,,5000,0,0,3000,,0,912000,,899000,0,,4000,0,0,3000,,0,3587412.33218097,,3608620.40831745,0,,29870.2517770854,0,,4748.76033057851
1998,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1998,TOT,Total - all NACE activities,,45579,2521837,,850956,33942,904293,61305,360661,71804,193297,,38.7557989869328,39.6658705935705,,26.0607729552391,37.256807457122,65.1175410310363,25.0784177932026,30.0215117719355,64.18701855231269,45.0498788059029,,39683,2287830,,777443,25131,783027,53611,331796,60592,216547,,117605.625974497,6357699.86202892,,3265275.36793159,91102.814,1388708.76522963,244453.220715608,1201341.90023419,111866.856600419,429073.296362946,287000,198000,47406000,56000,24342000,89000,7484000,246000,12214000,136000,2354000,248000,174000,42171000,48000,21756000,76000,6572000,213000,10914000,115000,2055000,433618.050461807,458346.987546464,145994296.047377,85053.7341891598,88489725.757016,189452.639,10785505.1397127,985409.8008202109,43289942.3574446,221828.12986051,4603067.8033571
1998,TOT_IND,Total industries (A-S),,45579,2521837,,850956,33942,904293,61305,360661,71804,193297,,38.7557989869328,39.6658705935705,,26.0607729552391,37.256807457122,,25.0784177932026,30.0215117719355,64.18701855231269,45.0498788059029,,39683,2287830,,777443,25131,783027,53611,331796,60592,216547,,117605.625974497,6357699.86202892,,3265275.36793159,91102.814,,244453.220715608,1201341.90023419,111866.856600419,429073.296362946,,198000,47406000,,24342000,89000,,246000,12214000,136000,2354000,,174000,42171000,,21756000,76000,,213000,10914000,115000,2055000,,458346.987546464,145994296.047377,,88489725.757016,189452.639,,985409.8008202109,43289942.3574446,221828.12986051,4603067.8033571
1998,U,Activities of extraterritorial organisations and bodies,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,A,"Agriculture, forestry and fishing",,45396,151127,,66015,0,27743,614,0,378,10863,,38.7356993128449,43.3516465865765,,31.764116110011,0,,25.3055965517176,0,71.5360266450085,51.4696385129591,,45104,143011,,60141,0,26780,535,0,329,10020,,117194.218267144,348607.289225308,,207828.858739105,0,,2426.3407453966,0,528.405081646193,21105.6465789339,,205000,3674000,,2568000,0,,2000,0,0,166000,,199000,3234000,,2185000,0,,2000,0,0,156000,,460661.871321951,9774467.188935081,,7641175.49889566,0,,6097.52433209223,0,0,302949.48533165
1999,B,Mining and quarrying,,0,12349,,4900,0,6431,0,0,31,605,,0,54.1803324434543,,27.5456911451913,0,,0,0,68.9594167684978,56.3806179952631,,0,11704,,4535,0,6194,0,0,27,561,,0,22792.4035218649,,17788.6260837401,0,,0,0,44.95397648746,1073.06379658845,,0,290000,,189000,0,,0,0,0,7000,,0,255000,,161000,0,,0,0,0,6000,,0,599019.17941011,,568160.887771853,0,,,0,,6399.34700540761
1999,C,Manufacturing,,0,757356,,184548,6356,494364,28415,0,15416,27912,,0,48.4013339380216,,27.4107019883503,52.3350049630151,,25.3210624515531,0,81.8058503345102,53.2980883636797,,0,716703,,170726,5517,476152,24770,0,13381,25805,,0,1564741.99857756,,673269.8785986369,12144.835,,112218.829894545,0,18844.6180034347,52369.6080984038,,0,6224000,,2827000,0,,132000,0,32000,160000,,0,5480000,,2403000,0,,115000,0,26000,145000,,0,12963046.3454313,,8558353.38437284,0,,524830.991275958,0,48452.6979229476,304644.008168021
1999,C10-C12,Manufacture of food products; beverages and tobacco products,,0,91667,,20065,0,60746,760,0,1642,7548,,0,50.8134246362668,,28.060441801961,0,,25.3395524253652,0,71.0989627326081,53.9579633484155,,0,87008,,18566,0,58547,663,0,1426,6979,,0,180399.177296495,,71506.35810230811,0,,2999.26370932752,0,2309.45703972546,13988.6673469518,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",,0,24988,,6834,0,15926,121,0,284,1748,,0,52.3282633815812,,28.4414739847048,0,,,0,71.68084614719091,63.285272990439,,0,23724,,6323,0,15370,105,0,247,1614,,0,47752.3968601553,,24028.2905297917,0,,,0,396.200680188441,2762.09600970526,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C16-C18,"Manufacture of wood, paper, printing and reproduction",,0,35769,,5491,0,26588,191,0,915,2286,,0,54.0976604240855,,28.0623823613274,0,,25.4268230842625,0,71.43339704924649,53.0003888609532,,0,34025,,5080,0,25614,167,0,794,2109,,0,66119.31037238501,,19567.1198877509,0,,751.175242644512,0,1280.91346316513,4313.17590140204,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C19,Manufacture of coke and refined petroleum products,,0,76501,,32738,0,41675,1954,0,134,0,,0,34.0377363462665,,27.5883518353635,0,,25.294106261843,0,70.3328917414716,0,,0,72221,,30295,0,40107,1703,0,116,0,,0,224753.488956357,,118666.02323824,0,,7725.11975624803,0,190.522523220792,0,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C20,Manufacture of chemicals and chemical products,,0,58564,,11429,0,43644,874,0,273,2269,,0,58.6147782304844,,27.60502528537,0,,25.3015900645504,0,71.59311681113169,54.4099340367287,,0,55748,,10576,0,42009,762,0,237,2100,,0,99913.36957672219,,41401.8820191303,0,,3454.32835553109,0,381.321574139865,4170.19435911895,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C20-C21,Chemicals; basic pharmaceutical products,,0,115705,,22766,0,70815,17489,0,1444,2639,,0,46.3643605225958,,27.6661796662658,0,,25.3178751553774,0,70.7709236535689,53.1774307242924,,0,108644,,21067,0,68157,15245,0,1254,2443,,0,249555.90607922,,82288.19545966911,0,,69077.6769087805,0,2040.3859741446,4962.63163536868,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,0,57141,,11337,0,27171,16615,0,1171,370,,0,38.7811728110616,,27.7092015522424,0,,25.3190311599663,0,70.528917921851,52.9150931314652,,0,52896,,10491,0,26148,14483,0,1017,343,,0,147342.114376958,,40914.2067072031,0,,65622.5741618074,0,1660.31187561607,699.2333908980401,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C22-C23,Manufacture of rubber and plastic products and other non-metallic mineral products,,0,62695,,13381,0,43701,1277,0,1124,2824,,0,47.9445328942902,,27.8111767661754,0,,25.2866878277933,0,71.4800496245478,52.8460944186184,,0,59506,,12377,0,42090,1113,0,975,2613,,0,130765.69155076,,48113.7497794565,0,,5050.08804908176,0,1572.46673149202,5343.81969200938,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C24-C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",,0,43302,,10310,0,28536,323,0,1309,2455,,0,51.2026914708732,,28.2454197153645,0,,25.2729907040518,0,71.19363733498869,51.873566862227,,0,41073,,9531,0,27527,282,0,1137,2269,,0,84569.7731038855,,36501.4933532453,0,,1278.04423220959,0,1838.64745362108,4732.66086853123,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C26,"Manufacture of computer, electronic and optical products",,0,65714,,15744,0,43818,1247,0,2740,1634,,0,53.384405571842,,27.7725999905278,0,,25.3362244439383,0,72.06587682732319,58.1395670302704,,0,62216,,14569,0,42209,1087,0,2378,1512,,0,123095.872841677,,56688.9668427504,0,,4921.80673075126,0,3802.07682280104,2810.47844602843,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C26-C27,"Computer, electronic, optical products; electrical equipment",,0,111064,,28310,0,73563,2809,0,3375,2267,,0,52.3753396148726,,27.6370835184594,0,,25.3268421141027,0,71.9531202272502,54.3063019607534,,0,105176,,26197,0,70859,2449,0,2929,2098,,0,212053.994908058,,102434.831740083,0,,11090.9997675386,0,4690.55405705924,4174.46947803284,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C27,Manufacture of electrical equipment,,0,45350,,12566,0,29745,1562,0,635,633,,0,50.0784088760376,,27.4533782932778,0,,25.3180076026195,0,71.6499371437104,51.8101173521732,,0,42960,,11628,0,28650,1362,0,551,586,,0,90557.9889973299,,45772.1445636324,0,,6169.521806441,0,886.253394369854,1221.76909134804,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C28,Manufacture of machinery and equipment n.e.c.,,0,26432,,6212,0,15804,1789,0,856,1614,,0,51.7487272264282,,27.7936779276317,0,,25.3467181563137,0,71.436049339446,49.0689826864562,,0,24919,,5747,0,15241,1559,0,743,1492,,0,51077.5847381636,,22350.4065067409,0,,7058.11296345034,0,1198.27455173578,3289.2469165567,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C29-C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",,0,151533,,31977,3094,108597,1519,0,3593,2752,,0,47.8315532336287,,25.4590758216863,69.4433066325989,,25.3192297648973,0,155.34183121262,52.0059218680482,,0,143758,,29573,2686,104509,1324,0,3118,2547,,0,316805.518022489,,125601.574165397,4455.433,,5999.39261227427,0,2312.96359258323,5291.70506193987,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",,0,17700,,6464,0,8413,183,0,740,1779,,0,47.0353499723847,,28.0849866534242,0,,25.3585271255012,0,71.5787346646926,51.4738260789292,,0,16649,,5970,0,8131,160,0,642,1641,,0,37631.270970434,,23015.8556946008,0,,721.650745306775,0,1033.82660152697,3456.12544377818,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,D,"Electricity, gas, steam and air conditioning supply",,0,157485,,70737,0,77666,35,0,3647,3897,,0,39.7578912501384,,22.9636485266582,0,,26.4021850765677,0,70.5774199251464,46.5216542612655,,0,148522,,65458,0,74958,31,0,3165,3606,,0,396110.042681029,,308039.029241727,0,,132.564785446728,0,5167.3750667961,8376.744253578039,,0,2035000,,1093000,0,,0,0,8000,32000,,0,1803000,,928000,0,,0,0,7000,30000,,0,5003035.52436959,,3350865.19378836,0,,,0,11620.2369536472,58063.4372413334
1999,D-E,"Electricity, gas, steam; water supply, sewerage, waste management",,0,199782,,94942,0,89713,87,0,4725,8383,,0,41.3098261590206,,26.0188324294582,0,,25.0681443713973,0,70.62566761885699,45.7231872278156,,0,188062,,87855,0,86599,76,0,4102,7755,,0,483618.592900747,,364897.23456041,0,,347.05400890888,0,6690.2022441745,18334.2424451553,,0,3197000,,2166000,0,,0,0,9000,49000,,0,2798000,,1839000,0,,0,0,8000,46000,,0,10418068.9373395,,8665299.520788111,0,,,0,12919.8258144922,92992.1571746773
1999,E,"Water supply; sewerage, waste management and remediation activities",,0,42297,,24205,0,12047,52,0,1078,4486,,0,41.2329345255672,,27.8090850145457,0,,24.5177297496013,0,70.67362040925831,45.3036924423494,,0,39540,,22397,0,11641,45,0,937,4149,,0,102580.620289766,,87039.9007638671,0,,212.09141519657,0,1525.32160338963,9902.06263144799,,0,1162000,,1073000,0,,0,0,1000,17000,,0,995000,,911000,0,,0,0,1000,16000,,0,5335793.5850719,,5412461.92070075,0,,,0,1422.22222222222,34033.7999172508
1999,F,Construction,,0,57141,,16807,0,26197,52,0,1058,12662,,0,47.8193394694963,,28.2439162408627,0,,26.2222222450648,0,72.20415386442799,52.7594179078379,,0,53838,,15528,0,25372,46,0,916,11652,,0,119493.494962326,,59506.6203166401,0,,198.305084573016,0,1465.28965907768,23999.5066323864,,0,770000,,523000,0,,0,0,0,87000,,0,669000,,445000,0,,0,0,0,79000,,0,1965591.66999114,,1625723.21240084,0,,,0,0,167968.972437063
1999,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,,0,225583,,77472,0,100390,550,0,7267,36785,,0,47.5134945288882,,27.8316671847378,0,,25.3037050112665,0,71.4110784624677,49.4732174348606,,0,212306,,71615,0,97184,480,0,6309,33869,,0,474776.697097802,,278359.178003119,0,,2173.59473545519,0,10176.2921894806,74353.361085588,,0,1616000,,950000,0,,7000,0,15000,173000,,0,1447000,,809000,0,,6000,0,13000,165000,,0,3728510.28563728,,2895023.29684916,0,,26285.9370444948,0,21361.6597040012,331247.206004808
1999,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,,0,30040,,11586,0,6737,0,0,775,10521,,0,46.4720875154546,,26.5820299808773,0,,0,0,71.4879387157371,49.7107691854298,,0,28035,,10711,0,6553,0,0,673,9710,,0,64640.9524642292,,43585.8360265743,0,,0,0,1084.09895980033,21164.4280955598,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,G46,"Wholesale trade, except of motor vehicles and motorcycles",,0,101102,,32043,0,50334,400,0,4330,12100,,0,46.6821627032669,,27.5907505071932,0,,25.3152175626906,0,70.9746455332257,47.3535887148003,,0,95312,,29639,0,48669,349,0,3759,11183,,0,216575.227336082,,116136.746594284,0,,1580.07727569174,0,6100.77016583757,25552.4456084532,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,G47,"Retail trade, except of motor vehicles and motorcycles",,0,94441,,33843,0,43319,150,0,2162,14164,,0,50.1917137039858,,28.488499072154,0,,23.8581873307371,0,72.0258322790517,52.7064439646305,,0,88959,,31265,0,41962,131,0,1877,12976,,0,188160.540915144,,118795.307237087,0,,628.71498962015,0,3001.70082259335,26873.3743629242,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,H,Transportation and storage,,0,198289,,76729,0,57885,153,0,5396,56213,,0,41.4627597534154,,27.5704667486378,0,,25.2679386429787,0,71.4991913708409,45.4767906516061,,0,185180,,70862,0,55884,133,0,4684,51968,,0,478233.965079149,,278301.418323979,0,,605.5104144497139,0,7546.93849894451,123608.106892685,,0,3606000,,1710000,0,,1000,0,7000,1571000,,0,3176000,,1452000,0,,1000,0,6000,1420000,,0,8418280.87679431,,5156143.26476729,0,,3750,0,9526.892328817419,2736088.72726624
1999,H49,Land transport and transport via pipelines,,0,60354,,16988,0,17368,153,0,1144,24286,,0,47.5696719943149,,27.7478784298748,0,,25.3333232217081,0,71.4395339781891,53.4734685541798,,0,56469,,15718,0,16833,133,0,994,22428,,0,126874.955133626,,61222.6986756213,0,,603.947609482575,0,1601.35423104701,45416.915447318,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,H50,Water transport,,0,738,,202,0,424,0,0,3,261,,0,47.5517633140457,,28.2009060683682,0,,0,0,81.1956626416557,59.8305165531208,,0,695,,187,0,411,0,0,3,241,,0,1551.99292006488,,716.2890423105071,0,,0,0,3.69477864013504,436.232235715816,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,H51,Air transport,,0,8700,,125,0,2085,0,0,715,5470,,0,45.0877390644926,,27.8889564646021,0,,0,0,72.98822466002549,40.6055129364685,,0,8086,,116,0,2023,0,0,620,5062,,0,19295.7113852076,,448.206085296363,0,,0,0,979.61007180326,13471.0772119992,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,H52,Warehousing and support activities for transportation,,0,97292,,47642,0,22632,0,0,2310,23844,,0,35.5832400387077,,27.5188001357756,0,,0,0,71.3281840594954,38.9141040104352,,0,90555,,43947,0,21792,0,0,2005,22060,,0,273420.857387256,,173125.280771466,0,,0,0,3238.55153535552,61273.4138594222,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,H53,Postal and courier activities,,0,31205,,11772,0,15376,0,0,1224,2352,,0,50.8501203116491,,27.462358530963,0,,0,0,71.27426396901321,63.8997391490086,,0,29375,,10894,0,14825,0,0,1062,2177,,0,61366.6198009984,,42865.9468076182,0,,0,0,1717.3099122176,3680.76619924119,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,I,Accommodation and food service activities,,0,37973,,23762,0,11822,0,0,250,2044,,0,44.3254754512894,,28.1561045953789,0,,0,0,71.77939826600171,54.6590178773392,,0,35669,,21923,0,11568,0,0,219,1872,,0,85668.5678233269,,84393.77655920461,0,,0,0,348.28935048124,3739.54761607126,,0,381000,,333000,0,,0,0,0,5000,,0,330000,,284000,0,,0,0,0,5000,,0,1045040.23334929,,1006740.12678496,0,,,0,,9471.55230978261
1999,J,Information and communication,,0,261058,,44586,43056,136850,1371,0,28980,6212,,0,56.4186383905042,,27.8912680364928,42.2663301236963,,25.3580174576,0,71.0121202739108,48.4427241508111,,0,239979,,41243,34708,131934,1195,0,25156,5740,,0,462715.881572815,,159856.482472091,101868.319,,5406.57408368926,0,40809.9348226995,12823.3911467508,,0,2489000,,1354000,107000,,5000,0,51000,45000,,0,2212000,,1151000,95000,,5000,0,45000,42000,,0,5374831.44763651,,4134961.86811822,206421.524,,19650.7783455707,0,66161.2180555161,84022.6807478501
1999,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",,0,49439,,936,36365,6156,285,0,3924,1770,,0,43.6808011292869,,28.9678057297856,36.7391652524218,,25.3735434232647,0,71.99384936982869,47.892063693941,,0,41030,,862,28899,5981,248,0,3407,1630,,0,113182.447944739,,3231.17328502923,98981.56299999999,,1123.21718431603,0,5450.46560830859,3695.81066982488,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,J61,Telecommunications,,0,184502,,38665,0,119668,587,0,16472,2701,,0,63.7361012620182,,27.6670281746663,0,,25.346534639607,0,70.59711241053689,46.8820060491819,,0,173933,,35769,0,115292,512,0,14298,2499,,0,289478.013789257,,139751.185981746,0,,2315.89843876623,0,23332.3990706757,5761.27223985786,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,J62-J63,"Computer programming, consultancy, and information service activities",,0,27117,,4985,0,11026,499,0,8584,1741,,0,60.3504265495838,,27.9423375497128,0,,25.3546255700591,0,71.7172864681352,49.7321307878378,,0,25016,,4612,0,10661,435,0,7451,1611,,0,44932.5738861526,,17840.3112879554,0,,1968.08270199526,0,11969.220285285,3500.75488908223,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,
1999,K,Financial and insurance activities,,0,80050,,22970,0,43099,0,0,9260,4720,,0,62.6467492510121,,32.2065371307824,0,,0,0,72.62359578139839,51.4094335013873,,0,73766,,20826,0,40621,0,0,8039,4279,,0,127779.974151982,,71320.9244034054,0,,0,0,12750.6768294332,9181.194342226359,,0,634000,,383000,0,,0,0,47000,20000,,0,561000,,325000,0,,0,0,41000,19000,,0,1509966.80894879,,1170584.78777377,0,,,0,72913.03845546739,34223.48975888
