year,nace_r2_code,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332
2018,Q,.665469964043469,3.64709969667043,3.74766879489745,14.0247559149461,3.11322611343465,8.054502196887521,1.7328981796348,5.6493000853647,5.18448989145494,25.8844433027694,4.78008931806545,16.1156222197795,.119305438639505,.151116336580704,.877152968024535,2.44466216394912,.564879818296436,3.24331759656135,.737359346434779,3.43913782468131,6.01619584875013,16.0730555531224,6.80666080438797,11.4038243218904,1.45557612153896,4.3127893570116,4.78493781766827,21.7591216656159,4.27371997608935,14.1191953369996,.0863485025636397,.0976727061334289,.647466211937954,1.53329748372926,.394905569832651,2.05873555161237
2018,R,6.31943319286217,4.642218781,10.7182841185846,15.1717449388026,7.07998961316533,6.54656099477898,6.03608691585899,4.39620038784106,9.204537380878859,10.1735419216406,4.93196160547927,9.0219902410469,1.14541955732429,.45638358911601,.511887489262882,1.38996158199588,.53296902393187,1.72082866642971,6.48387907656192,3.66132038898268,15.2654076660029,16.0866443559093,9.79357283335915,7.85969598821861,7.34947631273793,3.26358993371326,8.56153216784007,7.59135580602258,4.04723962456593,6.28156630592614,1.05001673638667,.276383118867198,.327029981577293,.786018416721401,.360884846090015,.954386440516921
2018,S,.102811602918241,2.66572061936861,4.03336524781115,4.95687185593409,2.17071793828575,3.00774975028024,1.79021396036306,14.4910887207095,10.2034206862649,30.8952688094607,7.04237680483245,13.0740105050028,.547803650971124,.6390281749134969,1.49295332228073,1.23342378333363,.400208167336501,1.25296639993303,.134359171021609,3.21341645785599,8.393894073838529,7.80617679282968,3.85407317056538,5.66888133059052,1.75056074516755,11.3475269833335,10.8847735947327,24.0938266701312,6.97346032058091,11.3814467943919,.42716677000162,.383570724482055,1.29150929250146,1.04133484113055,.336308916242333,1.01771335060255
2018,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,TOT,1.67101962140128,2.1358243098259,7.54835127613945,8.5198052797671,3.16936719252998,3.82340024655536,6.93364928634751,4.53723742256099,18.5208411469756,13.4855981023026,10.6078457456572,7.55602358000101,1.43706746584755,.561377410098289,3.33699844378334,2.66001151983086,1.50632569409523,1.98925625628079,2.05689887579242,2.04965768584421,14.5919804973029,10.7825303729732,5.84459995460158,5.12947631637948,5.84332277093789,3.30100441644534,17.8617037245879,10.7298804439879,9.279614594688899,5.85663379175584,.892577089307235,.308805882598146,2.14924657027666,1.42143729149199,.89140159743223,1.00922812359613
2018,TOT_IND,1.67313168695036,2.13852385978084,7.54673494939061,8.518699645008279,3.16900852726305,3.82823278821895,6.93153060327964,4.53091077456803,18.541935672874,13.4889126070924,10.6155254815158,7.55139372944746,1.43888383032792,.562086956457119,3.33508604726214,2.64849476902128,1.49084291357819,1.99006515796401,2.03131653374277,2.11578346182419,15.2308831515317,12.2744081950753,6.28635288877518,5.82274184226512,5.37446006961843,3.11234305522825,16.2933991535869,10.0973347423012,8.83898424575402,5.33125610272382,.906248210608373,.34109580829174,2.24167042836788,1.62552582489867,.97720699089615,1.09898929451033
2018,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,A,.476976897959675,.328117336429605,3.33456688855501,2.3315086340209,2.61753398957349,.796632272382499,8.13632624287122,1.28795181546645,20.9275491859654,6.8517182595437,18.4110964066069,6.07280571991141,3.94956721372771,.693460874173173,10.175383130561,4.19692526301508,5.01377635502667,4.39810351421005,.706812487996952,.635444638287514,6.34363708757146,2.23689816209417,6.61592448133496,2.33830550497571,6.2664566028317,.7648590938382011,25.6462900533759,7.96764590599189,15.4820848847418,6.37015435285939,2.42333742593179,.294037062546897,7.40297409551866,2.81595557801589,3.37241320259798,2.31676937948919
2019,B,2.25755625199019,1.07048077949222,6.72692275050678,5.81599354467468,4.09980075574832,1.21369648974935,3.52428364541744,.868061080217889,28.6531325348142,3.19049503140672,28.994807215753,3.61049207718491,2.07056679805933,.0094591762370513,3.44824376591355,.0094591762370513,3.43594472015658,1.00060420644074,1.83053567612454,1.34578919315273,23.5139877248359,3.64061492184416,8.75656441892116,1.12859585444594,2.51980768665607,1.15439091022157,26.7187279340627,1.35411958482439,21.322811077818,2.19530999997291,.8477459205585151,.0046939903379211,2.24811024871149,.0050321021450689,.635481826075139,.7776809292917231
2019,C,1.59533023498183,1.30257116907659,5.52545957804376,3.76066250852966,1.71671125594112,.947416380255386,10.6423168458521,4.24259734371807,24.2108598802635,11.8951113899938,13.2552487877645,6.8164294920329,1.75912404801228,.671627540429357,3.57740094743792,3.45242116059811,2.02644154973944,2.60226988732963,2.1181944593575,1.33504234097639,11.8756983519111,5.84423497122889,3.88591338620164,1.60993619278197,9.494421096552591,3.16789773591517,24.3504824999765,9.15480490484091,12.2410064563622,5.01031124804765,1.29596867428309,.436013296789624,2.83757301858475,2.27959025344863,1.45509147830081,1.60781963444065
2019,D,1.694874295923,2.71233304285796,13.2098407856578,7.51762546565369,3.23278013081035,1.23386905814642,5.1035307851299,1.76955854403438,30.6564900323443,7.41528652473883,18.6841787751164,3.74950285975011,.527182645709106,.0029693736289225,.502044339960937,.271785355060572,1.04760770788239,.668540277595025,4.63217422721414,1.14136490721999,28.5960186199402,4.45996051401728,11.4275300687783,4.57155820502776,2.7328152210929,.97697478495567,16.3562976962053,3.87772438918983,17.9251645932991,2.25420705916976,.05983036144373,.0014060470336503,.241765667163639,.146054963258765,.0606732724132946,.538479402576727
2019,E,.61661826175696,.908741909567879,5.93455881239619,2.35580650247603,2.35489465794023,1.45014488439053,8.33785777781817,1.09805160343691,20.084024961416,6.09102108554051,30.2557697866113,3.26897521326255,2.02328820962986,.739816921846682,5.03330787710444,1.81273533519464,6.27851138517368,1.35587481443741,.682671967039116,.865424578685993,11.2651649521929,3.15617328132723,4.23664276691325,2.49293572649504,6.98891866772456,.928250000472109,19.02524371136,5.46589350528248,29.1690108365482,2.8387421324214,1.40910956449714,.331304387640246,3.91763005931316,1.0766777267205,5.32775412362241,.822452011744242
2019,F,.602499175203241,.298599037895469,3.57794980102915,1.78873231394125,1.8619420064137,.915617751571066,11.0394853819906,.516191047434471,39.9102975580357,2.69926007937564,18.9901700746545,.935576273097635,4.24916952180013,.0273450840835431,9.53677996560898,.14845693169325,2.7144600053523,.187467990819346,.886250286138946,.31308558595145,8.012140241134929,2.93441289679639,3.55891740083147,1.21388844701142,9.32258111104222,.468210825965516,38.5505728899983,2.45321802261725,19.0900472477796,.814312658207062,2.94171039413059,.0190125529032104,7.14689115187649,.126704660569159,2.01687156455608,.13117206248991
2019,G,1.56386887668158,1.69828565781515,5.37027970148109,5.78517419459707,2.05238102860661,1.54849193138292,7.14442752560904,7.98801920114739,18.6715931336178,22.3750185382432,9.089173735930601,10.490995524305,.935075722349334,.958101670506868,1.57777470027638,1.74149794415908,.524788878093148,.485052035197704,1.94090335999815,1.90900280046504,11.3652848766642,8.94153390126991,4.86333086250851,2.70644299231933,5.58275502239397,6.27385284875462,17.1905753374119,18.3577235942743,7.76829727765159,8.35422865572272,.665398547532173,.765231933871607,1.16764387878979,1.41614753679095,.389494739728109,.342151833853066
2019,H,.78606646105411,.975205869326479,4.7214752696291,3.45787460263373,2.21636548330288,.8108788624591,7.47351595952807,2.99589627685404,28.3905983899822,8.234045394600701,25.1467458285983,5.24807242580106,1.09253142917678,.0590488275627814,4.46357171568476,.564014885443578,2.63580909007066,.728283228291651,.883179069808985,1.08306240255174,9.26229804279842,4.91951035264449,4.29371226384269,1.32252310109674,6.29172699116131,2.48721274198101,26.2343389869346,7.41951436896996,23.9174890703695,4.42426019000476,.731779604250985,.0440297645917187,3.51787013124608,.409694095603961,2.23551562988715,.522283192255932
2019,I,.834623122413037,2.11287255577752,2.20706812803118,3.96379965546109,1.15951041524073,.808781551688377,11.4659233041345,13.9026960478927,18.4813320073967,17.3901541128535,6.29830493356204,10.3040762776682,1.37745382000728,1.38688799556921,1.64518541879021,3.1009554620041,.224562282856048,3.33581290865362,1.13909612482635,2.38221445017123,4.4026914416498,7.03544572242208,2.49948509742939,1.20251399213257,10.5446582525097,12.4765165349907,19.0239602225374,15.8936178732034,6.33982123450941,8.774801441428091,1.09947884611999,1.08322904550774,1.25415680753988,2.30133612789595,.177954305381233,2.36902247974505
2019,J,8.43742566821601,4.51295409414534,30.0294649250557,10.7986632268516,6.19829639300828,1.77013931050196,5.53632338449154,2.55195244390471,15.7439487282758,6.78879631674453,4.02349176247648,2.43525261404878,.144148729546658,.321677683242504,.257335907448344,.225581123576244,.071180907520296,.153366780945194,8.695342475547569,2.10520996181553,45.0231205174723,8.382481560126831,7.48611953425157,2.47908916141682,3.75787117930079,2.13331254559331,12.7949232247989,3.07320671634982,2.49751114617097,.987949688867374,.073470998719106,.061525253671976,.179211824140976,.052655589686715,.193484716018397,.0235139060510988
2019,K,3.4494805623766,6.22662781865135,15.6214473560811,18.0140433307563,3.51671422826291,6.2977506875577,3.1960755162927,3.77181465393917,6.45469940092544,19.4418725774224,3.41800633012021,8.82008734573756,.0516336462600411,.107171652814819,.516138731178909,.504511355253492,.0214607728477747,.570464033521527,.938663596929641,2.67405445486984,24.2670660624508,22.2093959533213,9.00689204824088,6.4064436608393,2.9128297155455,1.67555324011277,7.69610097503816,11.3985228170813,2.46992727773796,6.9830320339133,.126957385231186,.289195348183514,.444575465442772,.17590490625641,.0403644390067409,.284520619798622
2019,L,.890686276900427,1.84595958859721,15.3549106144502,8.543741025609711,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,.345838212351897,.831294904524467,.792363664819944,1.9373560477677,1.41143688186744,.641911854461069,4.49678844604706,1.8917596848001,13.6748458464847,21.5416555127691,7.90296078188302,6.57550326212144,2.27697758897187,4.71711754063114,6.26924604873184,12.9122047635026,7.74555764988146,3.60309339802798,.520684498185323,.375908154892587,1.36164623780993,2.36184714029658,1.03354050175129,.73866294321202
2019,M,4.5485721612316,6.06132400215963,20.3327146918819,20.0262579729898,8.836160865173539,8.217992528401069,2.08327729241873,3.00938198465021,5.66593231615209,11.4377100456183,1.33487165200189,6.53403575807664,.189157602955142,.129350736287502,.952136509366544,.373790736148496,.16873526778756,.0985978766993904,3.79992686459031,4.71537321079978,29.9853669854379,23.1544544192647,12.7281393131482,6.91005753497898,.70554121716882,2.3723185293307,2.36096017737433,7.10792704571324,1.78151560925356,3.99270478412944,.0351576224608987,.0351996601503175,.18926428136749,.0842019342887103,.0153482217009574,.0265425888416366
2019,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,MARKT,1.63514554009603,1.82974868936547,7.36244879096335,5.80883905721665,2.83199993418165,1.73110071092376,8.31171207678408,4.70771346297722,22.0600026265018,12.3828234892172,13.0304167923027,6.69671070798764,1.65608325041985,.594587100136067,3.73910078547002,2.15765454829948,1.76286968647487,1.70104275068213,2.05674118723033,1.8755312923678,15.3944447000972,8.67146252569867,5.82028618691699,2.72789269940391,6.67685489317926,3.35033106353523,20.0834323848822,9.60340505855142,11.240740496002,4.89823616705616,1.08063578855086,.373821356913255,2.60380011921362,1.3719946534222,1.19715571079737,.9732337161814451
2019,N,1.17861387511765,2.5243566956404,7.4278813102939,7.55077615111811,2.80342018508095,2.72475546968186,3.96482469157588,2.60526897433661,19.9026512746659,13.073793237634,11.1793902372218,8.085424408184689,1.46762244224682,.65425579829586,3.55917330787598,5.05287753515357,1.65907601833939,4.58583838753666,1.58825101329042,2.7612299730278,18.6001922652952,12.073023025379,4.77448231508127,3.24907023028786,3.18318216186892,2.02819598806198,17.6786071979894,10.5585673450692,7.99469617606755,5.36835246765909,1.00102676815544,.433715928399778,2.33096529538916,2.98331119997952,.987002663197869,2.40612798580058
2019,NMARKT,1.7213678589614,1.92930898240171,7.62927101183004,6.03924239964971,2.84597626737915,1.79300127945003,8.32257471936839,4.93439739540188,22.133130541406,12.7490100546203,12.6718181013249,6.73751518588447,1.50360117748108,.5879640170598061,3.31127103219442,2.0220090388696,1.54678872280882,1.52175221390826,2.14923463556562,1.96300572508246,15.8347675847621,8.948956135037591,5.80589644061318,2.80460987204258,6.6363007625634,3.48577006146704,20.001480093647,9.81451715905594,10.8508173911624,4.89175671313867,.973905344141202,.36693258915958,2.28887518646049,1.27626396920795,1.04267350726484,.864236829627936
2019,O,1.01770880049467,1.61679984077902,10.575499937734,14.4107832740265,4.04861232811992,6.15692026590852,3.85928539343934,3.32803415900098,13.3811877161491,11.901117887953,6.01319392019709,7.03190562594676,.889746133625964,1.2433414161158,3.74522103994224,4.93789116279829,2.62246509583398,3.22028600193485,1.06490195723635,1.56126007147296,17.0108704463956,19.105314991777,6.3200654930277,9.12009423883743,3.41775736717431,2.16703153878396,14.9231020275548,9.887456722993591,4.44183998911317,6.27202483221146,.239236723293563,.320019988309666,1.07171768796509,1.34890278216734,.785688921247221,.9427142204387839
2019,P,1.8020872204997,4.80865206529921,8.52426274626499,27.9627803466258,7.39882052423305,20.2081637659489,.414074909814936,2.09540956223202,2.15740411130482,10.0497428054609,2.98450918422779,6.74736187024989,.111068103183582,.146072453357925,.35041496975229,2.11707256532845,.154443420274202,1.96765937594155,1.56789069305696,3.84256172577688,10.4345988671417,28.8354352653506,10.8307427019598,25.3974434069832,.277699569067567,1.36605723991881,1.53203585362347,6.73673963208214,1.95369515397838,4.64163996125142,.0677219308465263,.0728978713627168,.23891492625473,1.0848361964618,.0886813095798789,1.03040769530334
2019,Q,1.0503513888521,3.99383724116729,4.20346138988922,15.5119909343917,3.42347207836639,7.55063059058463,1.35925422437548,5.20432120328901,5.07780773717979,23.8093764060637,3.90528812619608,17.3844075745489,.179951158051198,.226539692638126,.648310037716576,3.11431571226583,.398606939121427,2.95807756530262,1.15979250924545,3.72713652187478,6.67806772225394,17.5935576984043,7.40752673699537,10.5798139471128,1.12991444702142,3.93197446137006,4.6379868447224,19.8076770068832,3.45546203131349,15.0732102537599,.129832529773374,.145968692087004,.473595439198987,1.93309502003451,.277140297305237,1.85824784064376
2019,R,4.78574736634128,5.5424271907867,15.1044764012279,12.0002504951146,6.52784403118058,7.49548518363624,6.90678134306651,5.20804492113,11.0003954802072,7.39411926220941,6.35191897423512,6.87217483400435,.748792966617043,.27731099700445,.778840055826449,.910206247951048,.633127820627943,1.46205642883322,4.76099381844131,4.23841224143322,21.2641529671247,12.3370495246203,8.755266601720139,8.72535987195687,8.153943274806741,3.748727697669,9.92085026228796,5.34964161074243,5.05400014155859,4.63928298269104,.6809372478671319,.166880640935477,.492031291435065,.510583465243466,.415670442425585,.786215917041007
2019,S,.103338716150935,1.86517285490381,4.34395540688049,7.24036782498329,3.06487952237392,2.6246223362217,2.73832082174584,12.7642135683143,14.7041054574768,28.8334869402641,5.77460073613689,11.2842410599329,.449441705249202,.737328060040908,1.0541335201023,.873841468310642,.577941295581887,.966008705330075,.129585422357471,2.21647273302447,8.67459469115483,11.2278499767284,5.22153110324353,4.7466847410284,2.63367174026444,9.590962043792979,15.4514119100998,21.5763943628443,5.48679758695658,9.4260317780012,.336289888744767,.424672471248447,.8987383097941331,.727039975868879,.478375267344461,.75289599750282
2019,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,TOT,1.59308045233991,2.18146414907597,7.49529083195984,8.95384600220142,3.32875523873935,3.97931396244039,6.787790095832,4.43713133466345,18.5129972484564,12.9489275491782,10.9773336923653,7.52567314494027,1.37844505353272,.586722427842221,3.22531049798453,2.50503529076338,1.63374617231184,1.94913685537279,1.9522757578078,2.08418349153906,14.4252280718309,11.2816521065352,6.11133592839658,5.31500322442975,5.69506219062031,3.2138747308922,17.7750557937491,10.2572403625268,9.5603033154815,5.80727213475455,.8523738127450859,.321318242930794,2.06811092999901,1.33269294164074,.96252311625693,.984493847863622
2019,TOT_IND,1.5955927237915,2.18490429555216,7.50393361322372,8.95422396397217,3.33400465143746,3.98558929953971,6.79849437084342,4.4270438535519,18.5421920542821,12.9487158725832,10.9872403292951,7.50717145967694,1.36747215529548,.5876476830628929,3.22509835419987,2.47880354754098,1.6217688352329,1.95010293691849,1.92532964898378,2.14844929732687,15.0518729769133,12.8230336279171,6.57320418073621,6.02500364000881,5.23906769708637,3.02239587097618,16.1939679102339,9.63367713015375,9.0925366288081,5.26761878974053,.856003408977512,.354425920251075,2.1544839113187,1.51207187513507,1.05652360083839,1.07033388459439
2019,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,A,.613156300188516,.348746856191527,3.48906261593259,2.49385173093312,2.45947509915752,.52833405925611,8.919312096339461,1.7090688882923,21.1160849414978,6.95006377727161,19.3209242241979,6.26157095311007,2.72237723901731,.5663105792359751,9.26354911782219,4.2937793505632,5.47432777378273,3.47000439721004,.907882952382947,.674855265134427,6.63222813539616,2.3907359440808,6.21144202935599,1.54884903906777,6.86399312510865,1.01412895911782,25.8565975469023,8.075531499751429,16.234147457484,6.56289825511882,1.66831163150871,.239931121781369,6.73417913457688,2.87863157035414,3.67924253275865,1.82641380011915
2020,B,2.25755625199019,1.07048077949222,6.72692275050678,5.81599354467468,4.09980075574832,1.21369648974935,3.52428364541744,.868061080217889,28.6531325348142,3.19049503140672,28.994807215753,3.61049207718491,2.07056679805933,.0094591762370513,3.44824376591355,.0094591762370513,3.43594472015658,1.00060420644074,1.83053567612454,1.34578919315273,23.5139877248359,3.64061492184416,8.75656441892116,1.12859585444594,2.51980768665607,1.15439091022157,26.7187279340627,1.35411958482439,21.322811077818,2.19530999997291,.8477459205585151,.0046939903379211,2.24811024871149,.0050321021450689,.635481826075139,.7776809292917231
2020,C,1.79210115850951,.934517173591953,5.63498848739904,4.10720973793463,2.08011210562691,1.17150687366976,9.523729881752921,4.06884564644607,24.7323188710308,11.8710074880952,13.9675065554594,6.46942706959168,1.60841838924564,.707306764276644,3.35407018726601,3.25831228556275,1.87473765758269,2.8438836669584,2.34916422732395,.945619657543447,11.9569224196765,6.30152721045022,4.64855774043756,1.96538773924136,8.38832021369544,2.99948144342724,24.5582728775152,9.019942851491759,12.7345544329376,4.69471472012082,1.16985677588887,.453330224804292,2.62655924559801,2.12403346149965,1.32902253669322,1.73473222165489
2020,D,1.694874295923,2.71233304285796,13.2098407856578,7.51762546565369,3.23278013081035,1.23386905814642,5.1035307851299,1.76955854403438,30.6564900323443,7.41528652473883,18.6841787751164,3.74950285975011,.527182645709106,.0029693736289225,.502044339960937,.271785355060572,1.04760770788239,.668540277595025,4.63217422721414,1.14136490721999,28.5960186199402,4.45996051401728,11.4275300687783,4.57155820502776,2.7328152210929,.97697478495567,16.3562976962053,3.87772438918983,17.9251645932991,2.25420705916976,.05983036144373,.0014060470336503,.241765667163639,.146054963258765,.0606732724132946,.538479402576727
2020,E,.61661826175696,.908741909567879,5.93455881239619,2.35580650247603,2.35489465794023,1.45014488439053,8.33785777781817,1.09805160343691,20.084024961416,6.09102108554051,30.2557697866113,3.26897521326255,2.02328820962986,.739816921846682,5.03330787710444,1.81273533519464,6.27851138517368,1.35587481443741,.682671967039116,.865424578685993,11.2651649521929,3.15617328132723,4.23664276691325,2.49293572649504,6.98891866772456,.928250000472109,19.02524371136,5.46589350528248,29.1690108365482,2.8387421324214,1.40910956449714,.331304387640246,3.91763005931316,1.0766777267205,5.32775412362241,.822452011744242
2020,F,.641188798870391,.269355843538348,3.97592349811262,1.86066567988268,2.02411302996044,.618875231772038,10.7807867629279,.721859655223841,37.6114345548621,2.83156972275521,20.5817985448323,1.04017928840052,4.40146209140367,.053618842195605,9.37384977595058,.201995008995731,2.87599739134823,.135326278967757,.937110958147614,.280611993580086,8.84621471763333,3.0328391306625,3.84407344677241,.819004451408935,9.04571614992139,.650562327360568,36.0969848117232,2.5569594011168,20.5573263182077,.899550079612383,3.02759640422468,.037159755560872,6.97972886296938,.171292325711928,2.12318795301992,.0940809123663974
2020,G,1.21065182314755,1.52444227750576,5.4551515679134,6.08980403652115,2.26581923138513,1.91740516741606,8.440740809396351,7.1775904410219,18.4983566883456,20.9722780782639,9.668526339653599,11.0173470181195,.955138704102097,.713029619082146,1.37504829130638,1.38182047869645,.579761620063094,.757087808059886,1.49121420663575,1.70068548464721,11.4579636160229,9.341488893395541,5.32866331148234,3.32599067512604,6.54604365650646,5.5948841531221,16.902828419122,17.0772614388601,8.20122852472584,8.707307495889671,.67455708463256,.565205338858744,1.0099516120343,1.11520409826786,.427054825074184,.532467165596498
2020,H,.74356412242403,1.1359518709293,5.18862426717078,3.66249899294597,2.9313462167465,.970176582299543,6.9867041723027,2.93132274631215,28.9959992670678,6.97465120155644,25.0601374171539,6.0029607762415,.737550312776466,.0789966463850046,3.4468228527672,.744077763852627,2.79396925096774,.614645540100374,.821751400937033,1.24093670278604,10.0121138613376,5.12533997005775,5.58587483222341,1.55643360751167,5.78561836831056,2.39376947008737,26.3551920242085,6.18183262137873,23.4449745232068,4.97781635913545,.492244898558672,.0579397029493738,2.67207580375973,.531642865678346,2.33086921761874,.433573770254212
2020,I,1.18760570882346,2.05497849682174,2.44611505919835,3.40713125313549,1.09308761940517,.916364506099719,11.2324629247094,14.3022451775492,17.840571747257,17.7981028939111,7.62393317663892,10.171331713412,1.77613000703716,1.97372477737944,1.1396609782098,2.27124265838573,.32858493788807,2.43672636413824,1.61883603219037,2.31175800093177,4.86863174492772,6.03387516074421,2.35103128382622,1.35942325867752,10.3068511797741,12.806370794891,18.3233114491458,16.2300771602219,7.65702288225134,8.642384534769461,1.41452985065909,1.53966437515219,.867730771358316,1.68180484072749,.260056694661384,1.7266399850902
2020,J,8.43742566821601,4.51295409414534,30.0294649250557,10.7986632268516,6.19829639300828,1.77013931050196,5.53632338449154,2.55195244390471,15.7439487282758,6.78879631674453,4.02349176247648,2.43525261404878,.144148729546658,.321677683242504,.257335907448344,.225581123576244,.071180907520296,.153366780945194,8.695342475547569,2.10520996181553,45.0231205174723,8.382481560126831,7.48611953425157,2.47908916141682,3.75787117930079,2.13331254559331,12.7949232247989,3.07320671634982,2.49751114617097,.987949688867374,.073470998719106,.061525253671976,.179211824140976,.052655589686715,.193484716018397,.0235139060510988
2020,K,3.4494805623766,6.22662781865135,15.6214473560811,18.0140433307563,3.51671422826291,6.2977506875577,3.1960755162927,3.77181465393917,6.45469940092544,19.4418725774224,3.41800633012021,8.82008734573756,.0516336462600411,.107171652814819,.516138731178909,.504511355253492,.0214607728477747,.570464033521527,.938663596929641,2.67405445486984,24.2670660624508,22.2093959533213,9.00689204824088,6.4064436608393,2.9128297155455,1.67555324011277,7.69610097503816,11.3985228170813,2.46992727773796,6.9830320339133,.126957385231186,.289195348183514,.444575465442772,.17590490625641,.0403644390067409,.284520619798622
2020,L,.890686276900427,1.84595958859721,15.3549106144502,8.543741025609711,3.96726358097209,5.43069433994675,4.56663411000407,2.43658872387465,18.9178438492135,16.5151269551167,7.14188000253027,8.42846936699188,.345838212351897,.831294904524467,.792363664819944,1.9373560477677,1.41143688186744,.641911854461069,4.49678844604706,1.8917596848001,13.6748458464847,21.5416555127691,7.90296078188302,6.57550326212144,2.27697758897187,4.71711754063114,6.26924604873184,12.9122047635026,7.74555764988146,3.60309339802798,.520684498185323,.375908154892587,1.36164623780993,2.36184714029658,1.03354050175129,.73866294321202
2020,M,4.93387269917987,7.27398392864705,26.3327686504343,19.0329468223984,9.280975038044939,7.3786278155634,1.90868377865608,3.98787876248841,3.624767157601,7.88471223369944,1.9564734736156,4.80800266371703,.118917874746672,.328152102552097,.523993709104313,.472445477616433,.0949559482770453,.0578418636579679,3.85895143536307,5.29788020311286,36.3573105261858,20.6025987436134,12.5163049289516,5.80861711546611,.605188290632651,2.94319376605849,1.4965811222341,4.83577897162126,2.56906930512942,2.77264592075767,.0219213477196216,.0860633683580717,.104128611905575,.0996383333949754,.0086226353635565,.0155053741317618
2020,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,MARKT,1.78440547520781,1.74748197002954,8.200298619157961,6.02284866886078,3.1021507843759,1.95128341372139,8.050957633693351,4.46985527471563,21.5832034290989,11.8061983449286,13.4087349130716,6.90361580615403,1.56556670101489,.605145345255929,3.48534122438139,1.85597878864741,1.80649779016771,1.65043581751725,2.20318981528997,1.75825034185002,16.8308692333857,8.825515786072771,6.25819572309469,3.01828634518347,6.34839770258602,3.12252771314989,19.2878322385046,8.98774572563336,11.3542788704384,4.95666918078441,1.00277591492494,.373459456728284,2.38243418136923,1.15845362145451,1.20421214663979,.926906002909954
2020,N,1.78333804582184,1.5781316954812,8.3227846266792,7.87999227013184,2.77202770962773,2.69936721670758,5.26356508088874,2.52630139107781,17.726980865924,11.4545315583097,11.6594809665415,11.6678236066076,.998569289864966,.495900188338401,4.22365980544051,3.51560568528181,2.34845391973024,3.08348607754537,2.38600830702123,1.71796107604868,20.4592037055519,12.3685223236524,4.63450390663763,3.15981115079444,4.14844266828276,1.93067914440373,15.4575080377964,9.081305951295789,8.18522567161919,7.69584259528156,.677092038419946,.322715375439878,2.71545865584553,2.06289935225419,1.38823194355643,1.60858809609837
2020,NMARKT,1.87446585996615,1.84052411992403,8.51310470435849,6.25718906163613,3.14432501036648,2.05150887925261,7.9909079641158,4.65324380108634,21.6090168544852,12.1277852485016,13.0102558197032,6.94479590954924,1.49505830417833,.607589195633081,3.09830134491443,1.69259181730515,1.56091833266565,1.5284177723581,2.29536506828424,1.83664569516384,17.3292879387971,9.093546405366199,6.29114265462077,3.14723630196496,6.24925977535029,3.22392189888654,19.1521876886957,9.156680593016841,10.9263083576792,4.9452547879523,.94974346395807,.371885864952615,2.10046344995553,1.04778878347852,1.03195703310907,.851324238768294
2020,O,1.19001111713547,2.42071885974454,10.6282972845127,15.3826939911774,4.77337494923665,5.97482431335074,3.28560438121226,3.02629075223631,12.1046177667657,11.2540491745526,5.58196975928178,8.045099003599571,.696614957486944,.9363801087043599,3.78819796744632,4.96391308456297,2.26467490287137,3.68266762612225,1.23232969078352,2.32944861507464,16.9191726407479,20.1831438048123,7.37446864631617,8.758923525560389,2.87964797070524,1.95019440377351,13.3599650938685,9.253274488808581,4.08070290944224,7.10159542176941,.185372082795408,.238522131942669,1.07281641274602,1.34200181769641,.671485406250512,1.06693493690656
2020,P,1.25433645337188,4.69011843531798,9.073362813081641,25.7901133777705,6.4739600948803,24.7767783914277,.652924836062388,1.59390321164743,2.17034730199298,8.584867878063211,3.27744892207184,6.91035082181586,.0834483870384546,.0902713603425934,.32672339348067,1.72759523812056,.207027557704074,2.31642152580988,1.08702303290761,3.69682272437243,10.9555585723539,26.2329256739711,9.34787898416967,30.7153382419609,.435662220388753,1.02496547973064,1.52024638741306,5.67643603324444,2.11625076882806,4.6890499719123,.0501886184323106,.0449276312119074,.219729405487296,.873208065821382,.117256833780972,1.19653135401329
2020,Q,.731783963838965,3.58249656397723,3.80094733099614,16.0131486532708,3.97010903299651,8.094569005800571,1.53829236836695,5.73148563772086,4.38013022022713,23.7930922526596,3.47434415346825,17.5687253017192,.160734089125764,.343178259966505,.385601127011316,2.97306034899995,.284449888714778,3.17385180113953,.806704948206968,3.3214244355876,5.99914367802467,18.0433227648837,8.53419431453788,11.2678794564514,1.27039100749752,4.30197081149297,3.97460465594191,19.6648242112939,3.05407385537603,15.1335135324352,.115210091694657,.220673776335251,.281457999159838,1.83336081731883,.196478144108286,1.98077149965335
